CompanyName,Address,AddressLang,Phone,Email,Link,province
Navajat  Saving & Credit Cooperative Ltd.,"kathmandu-32 ,Sworshiti chowk ,",English,16209209,navajatcoop@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/navajat-saving-&-credit-cooperative-ltd.,Bagmati
Anmol Saving & Credit Cooperative Ltd.,"sipadol-1 suryabinayak,bhaktapur",English,16619573,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/anmol-saving-&-credit-cooperative-ltd.,Bagmati
Bhirkuti Multipurpose Cooperative Ltd.,"new baneshwor, kathmandu",English,14104261,sahakariakhabar@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/bhirkuti-multipurpose-cooperative-ltd.,Bagmati
Nawakantipur Multipurpose Cooperative Ltd.,"battisputali,kathmandu",English,14498801,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/nawakantipur-multipurpose-cooperative-ltd.,Bagmati
Abhilekh Saving & Credit Cooperative Ltd.,"gurjudhara ,balambu,kathmandu",English,14316789,abhilekhsaccos69@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/abhilekh-saving-&-credit-cooperative-ltd.,Bagmati
Abashek Saving & Credit Cooperative Ltd.,chabil-7 kathmandu,English,14496693,asccl2066@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/abashek-saving-&-credit-cooperative-ltd.,Bagmati
Shree Nabin  Multipurpose Cooperative Ltd.,thankot-6 kathmandu,English,14311482,sahakariakhabar@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/shree-nabin-multipurpose-cooperative-ltd.,Bagmati
Navarash Saving & Credit Cooperative Ltd.,kathmandu -7 chabil,English,14479027,sahakariakhabar@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/navarash-saving-&-credit-cooperative-ltd.,Bagmati
Uttar Bahini  Multipurpose Cooperative Ltd.,Gokarneshwor -7 kathmandu,English,14800993,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/uttar-bahini-multipurpose-cooperative-ltd.,Bagmati
Mitra Malashree Saving & Credit Cooperative Ltd.,"kattubahal,chabil-7 kathmandu",English,14482370,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/mitra-malashree-saving-&-credit-cooperative-ltd.,Bagmati
Agamya Multipurpose Cooperative Ltd.,"maitidevi,kathmandu",English,14420027,agamya2074@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/agamya-multipurpose-cooperative-ltd.,Bagmati
Himali Multipurpose Cooperative Ltd .,chabil kathmandu,English,12072584,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/himali-multipurpose-cooperative-ltd-.,Bagmati
Shree Nityanath Saving & Credit Cooperative Ltd.,"phaping,kathmandu",English,14710290,sahakariakhabar@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/shree-nityanath-saving-&-credit-cooperative-ltd.,Bagmati
Sakchhyam Saving & Credit Cooperative Ltd.,Budanilakantha -12 kapan kathmandu,English,14820800,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/sakchhyam-saving-&-credit-cooperative-ltd.,Bagmati
Anandapur Saving & Credit Cooperative Ltd.,daxi-7 thali kathmandu,English,14450548,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/anandapur-saving-&-credit-cooperative-ltd.,Bagmati
Jayahos Saving & Credit Cooperative Ltd.,pako newroad  kathmandu,English,16910216,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/jayahos-saving-&-credit-cooperative-ltd.,Bagmati
Zest Saving & Credit Cooperative Ltd.,"gongabu chowk , kathmandu",English,14388561,sahakariakhabar@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/zest-saving-&-credit-cooperative-ltd.-1,Bagmati
Zest Ideology  Saving & Credit Cooperative Ltd.,"mahalaxmi complex , khichapokhari ,newroad kathmandu",English,14264664,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/zest-ideology-saving-&-credit-cooperative-ltd.,Bagmati
Uttperena Saving & Credit Cooperative Ltd .,"Tokha , ghormahakal kathmandu",English,15127150,uttperna@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/uttperena-saving-&-credit-cooperative-ltd-.,Bagmati
Unique Saving & Credit Cooperative Ltd.,lalitpur-1 kapandol,English,5525941,info@uniquesaving.com.np,https://www.sahakariakhabar.com/cooperative-directory/unique-saving-&-credit-cooperative-ltd.,Bagmati
Tokha Friendship Saving & Credit Cooperative Ltd.,tokha -4 kathmandu,English,14856974,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/tokha-friendship-saving-&-credit-cooperative-ltd.,Bagmati
Thankot Mahila Jagaran  Saving & Credit Cooperative Ltd.,Thankot -8 kathmandu,English,14315654,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/thankot-mahila-jagaran-saving-&-credit-cooperative-ltd.,Bagmati
Thankot Multipurpose Cooperative Ltd.,"thankot, kathmandu",English,1325632,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/thankot-multipurpose-cooperative-ltd.,Bagmati
Tapaiko Hamro  Multipurpose  Cooperative Ltd.,"chandragiri-14 nayanaikap, kathmandu",English,14316000,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/tapaiko-hamro-multipurpose-cooperative-ltd.,Bagmati
Symbolic Saviung & Credit Cooperative Ltd .,kathmandu-35 jadibuti,English,15149007,symbolicsaving3469@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/symbolic-saviung-&-credit-cooperative-ltd-.,Bagmati
Sundarimai  Saving & Credit Cooperative Ltd.,"nayapati sundarijal,kathmandu",English,14800716,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/sundarimai-saving-&-credit-cooperative-ltd.,Bagmati
Sijal Saving &  Credit Coopereative Ltd.,kalimati kathmandu,English,14852962,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/sijal-saving-&-credit-coopereative-ltd.,Bagmati
Shree Om Saving & Credit Cooperative Ltd.,chabil-7 kathmandu,English,12054194,sahakariakhabar@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/shree-om-saving-&-credit-cooperative-ltd.,Bagmati
Shivashree Multipurpose Cooperative Ltd.,Anamnagar kathmandu,English,14771177,sahakariakhabar@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/shivashree-multipurpose-cooperative-ltd,Bagmati
Shiva Shikhar Multipurpose Cooperative Ltd.,kausaltar bhaktapur,English,16635262,shivashikharho@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/shiva-shikhar-multipurpose-cooperative-ltd.,Bagmati
Santi Ganesh Saving & Credit Cooperative Ltd.,"sagarmatha chowk , kapan , kathmandu",English,18410018,shantiganesh73@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/santi-ganesh-saving-&-credit-cooperative-ltd.,Bagmati
Sana Gharelu  Saving & Credit Cooperative Ltd.,"shesnarayad -3 pharping ,kathmandu",English,14710612,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/sana-gharelu-saving-&-credit-cooperative-ltd.,Bagmati
Samuhik Saving & Credit Cooperative Ltd.,"bhaktapur -3, bolaxe",English,6613512,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/samuhik-saving-&-credit-cooperative-ltd.-1,Bagmati
Samayojan Biratnagar Saving &  Credit Cooperative Ltd.,Biratnagar - 13 roadshape chowk,English,21472494,sahakariakhabar@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/samayojan-biratnagar-saving-&-credit-cooperative-ltd.,Unknown
Sabal Mahila Multipurpose Cooperative Ltd.,panitanki kathmandu,English,19210299,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/sabal-mahila-multipurpose-cooperative-ltd.,Bagmati
Ramkot Saving & Credit Cooperative Ltd.,nilkantha -8 sajutar dhading,English,10521133,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/ramkot-saving-&-credit-cooperative-ltd.-1,Bagmati
Rajshree Saving & Credit Cooperative Ltd .,"malangawa , sarlahi",English,46520433,sahakariakhabar@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/rajshree-saving-&-credit-cooperative-ltd-.,Madhesh
Premium Saving & Credit Cooperative Ltd.,"Narayan  aarked , indrachowk , kathmandu",English,14228845,premiumsav@wlink.com.np,https://www.sahakariakhabar.com/cooperative-directory/premium-saving-&-credit-cooperative-ltd.,Bagmati
Prathiva Multipurpose Cooperative Ltd.,"thasikhel ,lalitpur",English,15193620,hamroprativa@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/prathiva-multipurpose-cooperative-ltd.,Bagmati
Padma Chakra  Saving & Credit Cooperative Ltd.,"Tokha , chandeshwori , kathmandu",English,15110049,sahakariakhabar@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/padma-chakra-saving-&-credit-cooperative-ltd.,Bagmati
Om Tara Multipurpose Cooperative Ltd.,"Boudha ,Mahakal ,kathmandu",English,15178070,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/om-tara-multipurpose-cooperative-ltd.,Bagmati
New  Shikharapur Saving & Credit Cooperative Ltd.,"pharping, kathmandu",English,14710735,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/new-shikharapur-saving-&-credit-cooperative-ltd.,Bagmati
Naya gramin bikasa multipurpose Cooperative  Ltd.,"Sesnarayan -2 pharping, kathmandu",English,14710915,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/naya-gramin-bikasa-multipurpose-cooperative-ltd.,Bagmati
Navodaya  Multipurpose Cooperative Ltd.,"budanilkantha -12 ,kapan , kathmandu",English,14821106,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/navodaya-multipurpose-cooperative-ltd.,Bagmati
Munal  Saving & Credit Cooperative  Ltd.,"samakhushi ,kathmandu .",English,14951005,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/munal-saving-&-credit-cooperative-ltd.,Bagmati
Milijuli Saving & Credit Cooperative Ltd.,"bhimeshwor -6 charikot, dolkha",English,1421943,milijuli50.saccos@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/milijuli-saving-&-credit-cooperative-ltd.,Bagmati
Manaslu  multipurpose ltd,lalitpur -20 purdachandi  marg,English,15555269,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/manaslu-multipurpose-ltd,Bagmati
Life- vision saving & credit cooperative ltd,budanilkantha -4 kapan kathmandu,English,14812813,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/life--vision-saving-&-credit-cooperative-ltd,Bagmati
Laxmi Narayan Multipurpose Ltd.,mulpani -4 babachowk kathmandu,English,14160067,sahakariakhabar@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/laxmi-narayan-multipurpose-ltd.,Bagmati
Kipulcha Saving & Credit  Cooperative Ltd.,Chandragiri -5 kathmandu,English,14314075,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/kipulcha-saving-credit-cooperative-ltd,Bagmati
Karmath Saving & Credit Cooperative Ltd .,thamel kathmandu,English,14414872,karmathsahakari@live.com,https://www.sahakariakhabar.com/cooperative-directory/karmath-saving-&-credit-cooperative-ltd-.-1,Bagmati
kantibhairav saving & credit cooperative ltd,jorpati-7 kathmandu,English,14910959,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/kantibhairav-saving-&-credit-cooperative-ltd,Bagmati
Kanjirowa Saving & Credit  Cooperative  Ltd.,kapan aadarshanagar kathmandu,English,14810821,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/kanjirowa-saving-&-credit-cooperative-ltd.,Bagmati
kalyankari saving & credit cooperative ltd,Mahalaxmi municipality -5 lubu lalitpur,English,15580462,info@kalyankarisaccos.coop.np,https://www.sahakariakhabar.com/cooperative-directory/kalyankari-saving-&-credit-cooperative-ltd,Bagmati
jhamkeshwori saving &  credit  cooperative ltd,sesnarayan -2 nimdhoka  kathmandu,English,4710567,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/jhamkeshwori-saving-&-credit-cooperative-ltd,Bagmati
jeevandip  saving & credit  cooperative ltd,"indrachwok , kathmandu",English,15905923,mail@jeevaqndeepsaving.com,https://www.sahakariakhabar.com/cooperative-directory/jeevandip-saving-&-credit-cooperative-ltd,Bagmati
Janasachetan Saving & Credit Cooperative Ltd.,baiteshwor -5 kavre  dolakha,English,49411004,info@janasachetan.org.np,https://www.sahakariakhabar.com/cooperative-directory/janasachetan-saving-&-credit-cooperative-ltd.-1,Bagmati
Inivision saving & credit cooperative ltd,jorpati-7 utarkhel kathmandu,English,14913205,sahakariakhabar@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/inivision-saving-&-credit-cooperative-ltd,Bagmati
Indreni  saving &  credit cooperative ltd,chandra giri  -5 kathmandu,English,14315344,indrenicooperative@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/indreni-saving-credit-cooperative-ltd,Bagmati
home sahakari  cooperative ltd,",baneshwor ,battisputali ,kathmandu",English,14477898,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/home-sahakari-cooperative-ltd,Bagmati
Himshikhar multipurpose cooperative ltd,"madhyapur  thimi ,-15 gatthaghar , bhaktapur",English,5639454,info@himshikharcooperative.com.np,https://www.sahakariakhabar.com/cooperative-directory/himshikhar-multipurpose-cooperative-ltd-1,Bagmati
Himshikhar multipurpose cooperative ltd,"madhyapur  thimi ,-15 gatthaghar , bhaktapur",English,5639454,info@himshikharcooperative.com.np,https://www.sahakariakhabar.com/cooperative-directory/himshikhar-multipurpose-cooperative-ltd,Bagmati
hello nayan saving & credit cooperative ltd,lagankhel  lalitpur,English,4265811,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/hello-nayan-saving-&-credit-cooperative-ltd,Bagmati
hasana vastipur  saving & credit cooperative ltd,chandrajiri -12 balambu,English,14316173,hbsaccosb1@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/hasana-vastipur-saving-&-credit-cooperative-ltd,Bagmati
Hamro Saving & Credit Coopertative Ltd.,"Prabag pokhari , lalitpur",English,15545229,info@hamrosaccos.ccop.np,https://www.sahakariakhabar.com/cooperative-directory/hamro-saving-&-credit-coopertative-ltd.,Bagmati
Hamro Sahara Saving  &  Credit Cooperative Ltd.,"tokha ,shworshwoti -6 ,kathmandu",English,16215933,hamrosahara@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/hamro-sahara-saving-&-credit-cooperative-ltd.,Bagmati
Hamro Melmilap  Saving & Credit Coopewrative Ltd,Gothatar -8 kathmandu,English,4991087,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/hamro-melmilap-saving-&-credit-coopewrative-ltd,Bagmati
Guru saving & credit cooperative Ltd.,"lekhanath marj ,thamel kathmandu",English,4432701,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/guru-saving-&-credit-cooperative-ltd.,Bagmati
gurjudhara saving &credit cooperative ltd,"gurjudhara ,mahadevsthan-1 kathmandu",English,1314103,gurjudhara.sc@hotmail.com,https://www.sahakariakhabar.com/cooperative-directory/gurjudhara-saving-&credit-cooperative-ltd-1,Bagmati
gurjudhara saving &credit cooperative ltd,"gurjudhara ,mahadevsthan-1 kathmandu",English,1314103,gurjudhara.sc@hotmail.com,https://www.sahakariakhabar.com/cooperative-directory/gurjudhara-saving-&credit-cooperative-ltd,Bagmati
gothatar saving & credit cooperative ltd,"kajeshwori manahara ,mahantar , kathmandu",English,14993129,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/gothatar-saving-&-credit-cooperative-ltd,Bagmati
grand vision multipurpose cooperative ltd,Gokarneshwor -2 kathmandu,English,14800109,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/grand-vision-multipurpose-cooperative-ltd,Bagmati
Gorkha bikas  Saving & Credit Cooperative Ltd.,banepa kavrepalanchowk,English,11662831,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/gorkha-bikas-saving-&-credit-cooperative-ltd.,Bagmati
gamchha saving & credit cooperative ltd,gamcha bhaktapur,English,16639492,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/gamchha-saving-&-credit-cooperative-ltd,Bagmati
Dip prajaolan  saving & credit cooperative ltd,"sinamangal , kathmandu",English,4993414,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/dip-prajaolan-saving-&-credit-cooperative-ltd,Bagmati
Digo paryatan  saving& credit cooperative Ltd,"sorakhutte,kathmandu",English,14384377,digoparyatan@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/digo-paryatan-saving&-credit-cooperative-ltd,Bagmati
Divyashwori Saving& credit cooperative ltd,madyapur thimi ; lokanthali  bhaktapur,English,6634753,dibyashworibachat@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/divyashwori-saving&-credit-cooperative-ltd,Bagmati
Desire saving& credit cooperative ltd,kuleshwor -14 kathmandu,English,14287243,save4dfuture@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/desire-saving&-credit-cooperative-ltd,Bagmati
dakshin  barahi saving &credit cooperative ltd,dadhikot  bhaktapur,English,16634288,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/dakshin-barahi-saving-&credit-cooperative-ltd,Bagmati
China Trade Multipurpose Cooperative Ltd.,mahaboudha  kathmandu,English,17514002,info@chitcol.com,https://www.sahakariakhabar.com/cooperative-directory/china-trade-multipurpose-cooperative-ltd.,Bagmati
Chameli kalyankari saving&credit cooperative ltd,surya binayak -1 bhaktapur,English,15143014,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/chameli-kalyankari-saving&credit-cooperative-ltd,Bagmati
Capital Saving & Credit Coopereative Ltd.,Banepa -10 kavrepalanchwok,English,11662224,capitalsaving@live.com,https://www.sahakariakhabar.com/cooperative-directory/capital-saving-&-credit-coopereative-ltd.,Bagmati
Canon Saving & Credit Cooperative Ltd.,sanobhanjang  kathmandu,English,15249364,canonsaccos@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/canon-saving-&-credit-cooperative-ltd.,Bagmati
Brihaspati Saving & Credit Cooperative Ltd.,tokha road gangapu kathmandu,English,4356042,brihaspaticooperative@yahoo.com,https://www.sahakariakhabar.com/cooperative-directory/brihaspati-saving-&-credit-cooperative-ltd.,Bagmati
Bindabasini  Saving & credit cooperative ltd,panauti -10 khopasi  kavrepalanchowk,English,11660965,info@biscol.org.np,https://www.sahakariakhabar.com/cooperative-directory/bindabasini-saving-&-credit-cooperative-ltd,Bagmati
Bhimeshwor Multipurpose Cooperative Ltd.,Tamakoshi gaupalika -1 bhirkot,English,49690635,bhimeshworcooperative@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/bhimeshwor-multipurpose-cooperative-ltd.,Bagmati
Balkumari Saving & Credit Cooprative  Ltd,sankhadhar chowk  madhyapur thimi -13 bhaktapur,English,5093455,basic@mail.com.np,https://www.sahakariakhabar.com/cooperative-directory/balkumari-saving-&-credit-cooprative-ltd,Bagmati
Balambhu cheu saving & credit cooperative ltd,balambu kathmandu,English,4314844,sahakariakhabar@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/balambhu-cheu-saving-credit-cooperative-ltd,Bagmati
Bagh  bhairav  saving & credit cooperative,Nayabazar  kritipur,English,433298,sahakariakhabar@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/bagh-bhairav-saving-&-credit-cooperative,Bagmati
Babiyakharka Saving & Credit Cooperative ltd,Om kareshwor  santinagar kathmandu,English,4108514,sahakariakhabar@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/babiyakharka-saving-&-credit-cooperative-ltd,Bagmati
Artha Multipurpose Cooperative Ltd,Lagenkhel  Lalitpur,English,5540577,arthascc@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/artha-multipurpose-cooperative-ltd,Bagmati
Aavash Saving & Credit  Cooperative Ltd.,"Banepa,-8  Teendobato kavrepalanchowk",English,11440345,aabash-saccos@hotmail.com,https://www.sahakariakhabar.com/cooperative-directory/aavash-saving-&-credit-cooperative-ltd.,Bagmati
Aashraya Multipurpose Cooperative Ltd.,Tahachal chowk kathmandu,English,14278423,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/aashraya-multipurpose-cooperative-ltd.,Bagmati
Aarohan Saving & Credit Cooperative Ltd.,kapan -3 kathmandu,English,41810940,sahakariakhabar@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/aarohan-saving-&-credit-cooperative-ltd.,Bagmati
Aam Sarokar  Multipurpose Cooperative Ltd,Dachinkali -3 farping kathmandu,English,14710077,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/aam-sarokar-multipurpose-cooperative-ltd,Bagmati
Paurakhi  Saving & Credit Coopretive Ltd,Kawaseti  nawalparasi,English,78541026,paurakhicooperative2067@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/paurakhi-saving-&-credit-coopretive-ltd,Lumbini
manjari  saving & credit cooperative ltd,lalitpur  satdobato,English,15552063,manjarimultipurposecoopl.t.d@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/manjari-saving-&-credit-cooperative-ltd,Bagmati
panas saving & credit cooperative ltd,gapali surya binayak  Bhaktapur,English,16617788,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/panas-saving-&-credit-cooperative-ltd,Bagmati
Kalyankari Saving and Credit Co-Operative Limited,"Mahalaxmi Muncipality -5, Lubhu Devisthan, Lalitpur",English,15580376,info@kalyankarisaccos.coop.np,https://www.sahakariakhabar.com/cooperative-directory/kalyankari-saving-and-credit-co-operative-limited,Bagmati
Laksha Saving & Credit Cooperative Ltd,"Dudhpati, 1 Bhaktapur Nepal",English,16612275,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/laksha-saving-&-credit-cooperative-ltd,Bagmati
Gyarko Saving &Credit Cooperative Ltd,Gwarko 17 Lalitpur,English,15201247,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/gyarko-saving-&credit-cooperative-ltd,Bagmati
Siddhidata Multipurpose Cooperative Ltd,"Mahalaxmi,18 Imadol Lalitpur",English,15204248,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/siddhidata-multipurpose-cooperative-ltd,Bagmati
Samudayik Saving & Credit Cooperative Society Ltd.,Panauti 4 Taukhal Kavre,English,11440286,info@samudayieksaccos.org.np,https://www.sahakariakhabar.com/cooperative-directory/samudayik-saving-&-credit-cooperative-society-ltd.,Bagmati
Bhwonsa Bikas Saving & Credit Co-operative ltd,"suryabinayak 6, Katunje Bhaktapur",English,15092827,bhwonsabikas.saving@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/bhwonsa-bikas-saving-&-credit-co-operative-ltd,Bagmati
Basanta Multipurpose Cooperative Ltd.,"Bahakhabazar,madhyapur Thimi 7 Bhaktapur",English,16638672,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/basanta-multipurpose-cooperative-ltd.,Bagmati
Binamra Multipurpose Cooperative Ltd.,"Kageshwori sansiti chowk, Kathmandu",English,15908089,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/binamra-multipurpose-cooperative-ltd.,Bagmati
Namaste saving & credit co-operative ltd,Mahalaxmi Imadol Lalitpur,English,15911455,namastesaving99@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/namaste-saving-&-credit-co-operative-ltd,Bagmati
Sahayogi Saving & Credit Cooperative Ltd,mahadevpatti 2 Kanchanpur,English,31560363,sahayogi.kanchanrup@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/sahayogi-saving-&-credit-cooperative-ltd,Sudurpashchim
Satungal saving and credit Cooperative Ltd,"Satungale, Kathmandu",English,14316389,satungalsaving2066@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/satungal-saving-and-credit-cooperative-ltd,Bagmati
Maruti Saving &Credit Co-operative ltd.,"Manbhawan, Lalitpur",English,15531962,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/maruti-saving-&credit-co-operative-ltd.,Bagmati
Quick Saving & Credit Co-operative ltd.,"Koteshwor, Kathmandu",English,14610615,quicksaving2076@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/quick-saving-&-credit-co-operative-ltd.,Bagmati
District Cooperative Union KTM,"Bijulibazar,Kathmandu",English,14783151,dristrictcoopunionktm@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/district-cooperative-union-ktm,Bagmati
Prime Multipurpose Co-Operative Ltd.,Bharatpur 3 Narayanghat chitwan,English,56595728,primecooperativechitwan@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/prime-multipurpose-co-operative-ltd.,Bagmati
Siddidata Bhagyalaxmi Saving And Credit Co-Operative Ltd,"kathmandu, Nepal",English,14150531,siddidata.multipurpose@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/siddidata-bhagyalaxmi-saving-and-credit-co-operative-ltd,Bagmati
District Cooperative Union Ltd,"Sallahaghari, Bhaktapur Nepal",English,16611228,dcubkt15@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/district-cooperative-union-ltd,Bagmati
Budol Samudayik Saving and Credit Cooperative Society.,"Budol, Banepa Kavrepalanchwok",English,11660564,info@budol.coop.np,https://www.sahakariakhabar.com/cooperative-directory/budol-samudayik-saving-and-credit-cooperative-society.,Bagmati
"Prithak Saving & Credit Cooperative ltd,",Branch Office kageshwori manohara 9 sunrisechowo Kathmandu,English,14601692,hamro.prithak1@gmail.com,"https://www.sahakariakhabar.com/cooperative-directory/prithak-saving-&-credit-cooperative-ltd,",Bagmati
Anmol Saving & Credit Cooperative Ltd,"Suryabinayak, Bhaktapur, Nepal",English,16619973,anmolsaving@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/anmol-saving-&-credit-cooperative-ltd,Bagmati
Suryabinayak Multipurpose Cooperative Ltd,"Sallahaghari, Bhaktapur",English,16611150,sbmsavings@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/suryabinayak-multipurpose-cooperative-ltd,Bagmati
Shree Dahi Binayak Saving & Credit Cooperative Ltd.,"Sallahaghari, Bhaktapur",English,16616788,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/shree-dahi-binayak-saving-&-credit-cooperative-ltd.,Bagmati
Janapriya Saving & Credit Cooperative Ltd,kumaripati 5 Lalitpur,English,15544457,abinash.karki814@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/janapriya-saving-&-credit-cooperative-ltd,Bagmati
Bishnu Budhanilkantha Saving & Credit Cooperative,"Budhanilkantha , Kathmandu",English,14370899,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/bishnu-budhanilkantha-saving-&-credit-cooperative,Bagmati
Ittachhe Binayak Saving & Credit Cooperative Ltd,"Bhaktapur, Nepal",English,16612724,ittachhenbinayak@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/ittachhe-binayak-saving-&-credit-cooperative-ltd,Bagmati
Urbharbhumi Agriculture Cooperative Ltd,"Kalimati, Kathmandu Nepal",English,151652060,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/urbharbhumi-agriculture-cooperative-ltd,Bagmati
Aarohan Saving & Credit Cooperative Ltd,"Kapan, Kathmandu",English,14810940,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/aarohan-saving-&-credit-cooperative-ltd,Bagmati
